job_id,cpu_request,gpu_request,duration,arrive_time
322878__sample_000162,4.0,1.0,4473.0,37.62761183556376
61486__sample_000163,2.0,1.0,186.0,37.67766258638633
220075__sample_000164,8.0,1.0,8.0,37.89635476857242
446281__sample_000165,8.0,1.0,1688.0,38.033151348164374
386423__sample_000166,14.0,1.0,490.0,38.59111710336983
490__sample_000167,4.0,0.1,838.0,39.0162910791247
445172__sample_000168,56.0,0.4,152.0,39.12085928041696
60086__sample_000169,2.0,1.0,95.0,39.195940843453776
404896__sample_000170,14.0,1.0,2320.0,39.31532579548091
275017__sample_000171,8.0,1.0,1445.0,39.53840523301673
65700__sample_000172,2.0,1.0,107.0,39.61642066047055
276359__sample_000173,8.0,1.0,1098.0,39.86106122185733
77426__sample_000174,2.0,1.0,187.0,39.99272023167728
226472__sample_000175,8.0,1.0,22.0,40.193487073305995
48974__sample_000176,2.0,0.2,167.0,40.336718422078775
111741__sample_000177,8.0,1.0,30.0,40.423918415894356
99365__sample_000178,4.0,1.0,1700.0,41.16523522118241
112071__sample_000179,8.0,1.0,21.0,41.52579884711557
224118__sample_000180,8.0,1.0,10.0,41.56353747164632
286919__sample_000181,8.0,0.2,1707.0,42.07066370357615
462659__sample_000182,8.0,1.0,1075.0,42.23774378599163
404153__sample_000183,28.0,0.2,4332.0,42.80012865856407
256661__sample_000184,8.0,0.2,624.0,43.202307272046546
51017__sample_000185,2.0,0.2,170.0,43.3407464268612
301186__sample_000186,8.0,1.0,2168.0,43.34642782423059
219306__sample_000187,8.0,1.0,113.0,43.42465296117471
171275__sample_000188,4.0,0.5,216.0,43.61967490009466
151354__sample_000189,8.0,1.0,14.0,43.870599233078295
387148__sample_000190,13.0,1.0,1709.0,43.94516290306053
399179__sample_000191,104.0,0.8,1521.0,43.982681507768206
261184__sample_000192,8.0,1.0,741.0,44.433028279558805
106626__sample_000193,4.0,1.0,1722.0,45.473184320355614
99716__sample_000194,4.0,1.0,1683.0,45.65965795709864
210270__sample_000195,8.0,1.0,2919.0,45.706746673013654
200911__sample_000196,8.0,1.0,399.0,45.78621579094589
407925__sample_000197,14.0,1.0,739.0,45.79085626279858
446558__sample_000198,8.0,1.0,1730.0,46.40507839472197
109952__sample_000199,8.0,1.0,29.0,46.43639865568352
128041__sample_000200,8.0,1.0,3652.0,46.65120882290056
318851__sample_000201,4.0,0.8,691.0,46.731279155051254
455151__sample_000202,8.0,1.0,4447.0,46.933238033903
264360__sample_000203,8.0,1.0,1386.0,47.19671019239951
39254__sample_000204,4.0,1.0,62.0,47.6393199905051
141111__sample_000205,8.0,1.0,15.0,47.697120622381235
242364__sample_000206,4.0,1.0,2167.0,47.69988480478916
253088__sample_000207,4.0,1.0,1787.0,47.736686822461
120120__sample_000208,8.0,1.0,77.0,48.3123797046743
183127__sample_000209,4.0,0.5,314.0,48.83003004268758
179288__sample_000210,4.0,0.5,142.0,49.057491120236705
195390__sample_000211,4.0,1.0,2900.0,49.28688704986304
38199__sample_000212,4.0,1.0,134.0,49.56032060721492
422125__sample_000213,184.0,0.8,378.0,49.608526114374556
167809__sample_000214,4.0,0.3,1582.0,50.22307850456738
258530__sample_000215,8.0,1.0,1516.0,50.35873091315396
94552__sample_000216,2.0,1.0,33.0,50.47950861298593
730__sample_000217,4.0,0.1,306.0,50.6624378461416
252621__sample_000218,4.0,1.0,1982.0,50.67446401221459
34802__sample_000219,8.0,1.0,1450.0,50.71992943847691
259856__sample_000220,16.0,0.2,1852.0,51.0548142110829
464709__sample_000221,60.0,0.8,1583.0,51.07642128000086
312105__sample_000222,4.0,1.0,79.0,51.30747183474713
401239__sample_000223,184.0,0.8,1262.0,51.377846843147246
247448__sample_000224,8.0,1.0,2021.0,51.50113240737854
221373__sample_000225,8.0,1.0,8.0,51.58629545536708
309435__sample_000226,8.0,1.0,2585.0,51.696182574797795
262310__sample_000227,8.0,0.2,1037.0,52.013573571457464
455420__sample_000228,56.0,0.4,285.0,52.10171645635885
61028__sample_000229,2.0,1.0,162.0,52.31062733903528
372153__sample_000230,112.0,0.8,3404.0,52.47221728570784
159651__sample_000231,8.0,1.0,50.0,52.74463376648101
316006__sample_000232,4.0,1.0,3852.0,53.43511417835925
199890__sample_000233,8.0,1.0,152.0,53.76484049617301
45163__sample_000234,2.0,0.2,397.0,53.82533939948402
313226__sample_000235,4.0,1.0,2361.0,53.833259319190084
244300__sample_000236,8.0,1.0,1804.0,53.90930164469148
279937__sample_000237,8.0,1.0,1025.0,54.135316807659756
137081__sample_000238,8.0,1.0,39.0,54.1485156271847
341655__sample_000239,184.0,0.8,625.0,54.319992116191244
125925__sample_000240,8.0,1.0,21.0,54.54709932618813
75702__sample_000241,2.0,1.0,3953.0,54.648807295672654
215206__sample_000242,8.0,1.0,10.0,55.01721978545934
309261__sample_000243,8.0,1.0,1911.0,55.04539951415051
54658__sample_000244,2.0,1.0,418.0,55.06492714059857
396487__sample_000245,112.0,0.8,1266.0,55.39058899315267
66213__sample_000246,2.0,1.0,499.0,55.561631549818436
15137__sample_000247,48.0,1.0,4269.0,55.853142213751724
196499__sample_000248,8.0,1.0,109.0,55.99579821353394
256754__sample_000249,8.0,1.0,1362.0,56.06652227697357
175893__sample_000250,4.0,0.5,28.0,56.49397820161637
259229__sample_000251,16.0,0.2,2450.0,56.89560859260642
293359__sample_000252,8.0,1.0,1307.0,57.1922207975337
45849__sample_000253,2.0,0.2,181.0,57.27163420128071
11723__sample_000254,4.0,1.0,2017.0,57.49467442121158
384619__sample_000255,184.0,0.8,2303.0,57.60662691510653
52300__sample_000256,2.0,1.0,408.0,57.630639598758194
356039__sample_000257,112.0,0.8,1370.0,58.253814559642606
110049__sample_000258,8.0,1.0,3097.0,58.29059717184749
289036__sample_000259,8.0,1.0,1006.0,59.04071983512818
43815__sample_000260,4.0,0.3,157.0,59.1883700883259
269921__sample_000261,8.0,1.0,466.0,59.239552658804264
67521__sample_000262,2.0,1.0,105.0,59.4347201203422
383495__sample_000263,184.0,0.8,284.0,59.95050556891271
228339__sample_000264,8.0,1.0,8.0,60.27990751369533
221013__sample_000265,8.0,1.0,16.0,60.69060597021377
41509__sample_000266,4.0,0.3,220.0,60.95941539900637
440822__sample_000267,8.0,1.0,1734.0,61.25405385804175
204427__sample_000268,8.0,1.0,1121.0,61.72699685505432
356563__sample_000269,112.0,0.8,821.0,61.798806733939344
180303__sample_000270,4.0,0.5,775.0,61.96686115048215
152866__sample_000271,8.0,1.0,2891.0,62.02936443275868
35387__sample_000272,4.0,1.0,1047.0,63.12825403711002
180979__sample_000273,4.0,0.5,77.0,63.84911998394012
138690__sample_000274,8.0,1.0,997.0,63.859176259241465
120782__sample_000275,8.0,1.0,15.0,64.1648591500404
45302__sample_000276,2.0,0.2,200.0,64.81325503940921
434680__sample_000277,12.0,1.0,281.0,64.86304324575617
410870__sample_000278,16.0,1.0,2720.0,65.07284397516764
444067__sample_000279,15.0,1.0,3284.0,65.69056029119902
423420__sample_000280,12.0,1.0,645.0,65.69919417208507
259844__sample_000281,8.0,1.0,2458.0,65.9980467863083
21668__sample_000282,4.0,1.0,2286.0,66.08627052749459
319941__sample_000283,4.0,0.8,118.0,66.73183269533351
334674__sample_000284,12.0,1.0,4511.0,67.61745017598908
63850__sample_000285,2.0,1.0,646.0,68.33924359629933
356616__sample_000286,56.0,0.4,142.0,68.49995894759894
64188__sample_000287,2.0,1.0,108.0,68.99516162428279
295829__sample_000288,8.0,0.2,1864.0,69.46051844260755
358211__sample_000289,14.0,1.0,377.0,69.55660357298744
297587__sample_000290,8.0,1.0,1088.0,69.9980029583361
389959__sample_000291,28.0,0.2,4316.0,70.00743040715332
164728__sample_000292,4.0,0.3,1016.0,70.23418256722528
289001__sample_000293,8.0,0.2,625.0,70.2995266275246
460546__sample_000294,8.0,1.0,1383.0,70.3316460693925
393070__sample_000295,112.0,0.8,2337.0,70.3516649052186
162132__sample_000296,8.0,1.0,1374.0,70.64958439264066
108756__sample_000297,8.0,1.0,52.0,70.7534158959078
186907__sample_000298,4.0,0.5,455.0,71.0759500052129
285648__sample_000299,8.0,1.0,730.0,71.09284748908527
41379__sample_000300,4.0,0.3,13.0,71.1875375844397
6226__sample_000301,4.0,0.5,492.0,71.38139346303971
21635__sample_000302,4.0,1.0,2003.0,71.77241779637421
50715__sample_000303,2.0,0.2,37.0,71.86837519813426
140397__sample_000304,8.0,1.0,13.0,72.1141774697348
152360__sample_000305,8.0,1.0,473.0,72.65701788441586
282887__sample_000306,16.0,0.2,2242.0,72.89620701168388
404160__sample_000307,184.0,0.8,1139.0,72.96251092242535
382207__sample_000308,28.0,0.2,303.0,72.96868677586139
176864__sample_000309,4.0,0.5,50.0,73.47893219745494
273238__sample_000310,8.0,0.2,1021.0,73.484306913495
151915__sample_000311,8.0,1.0,41.0,74.00357135514605
182630__sample_000312,4.0,0.5,308.0,74.19176228526344
247055__sample_000313,8.0,1.0,1812.0,74.8912602459616
325572__sample_000314,12.0,1.0,901.0,75.29210337671738
284531__sample_000315,8.0,1.0,2330.0,76.83765197942921
1567__sample_000316,4.0,0.1,512.0,76.94562163364128
86569__sample_000317,2.0,1.0,34.0,77.31000294841914
383080__sample_000318,104.0,0.8,612.0,77.43851519907487
309561__sample_000319,8.0,0.4,2192.0,77.60193702514617
66323__sample_000320,2.0,1.0,104.0,77.8488202520532
301590__sample_000321,8.0,1.0,2250.0,78.3660487680613
243160__sample_000322,8.0,1.0,1997.0,79.40114802727163
12206__sample_000323,4.0,1.0,1650.0,79.76669730485644
429351__sample_000324,12.0,1.0,717.0,79.90191835325422
364305__sample_000325,112.0,0.8,1805.0,80.03868574720897
333450__sample_000326,12.0,1.0,4175.0,80.3731401912024
232683__sample_000327,4.0,1.0,48.0,80.4413474712173
425153__sample_000328,12.0,1.0,25.0,80.47061413861246
423211__sample_000329,28.0,0.2,300.0,80.58009397151099
94194__sample_000330,2.0,1.0,1704.0,80.66474624811545
415877__sample_000331,92.0,0.4,3090.0,80.75259992054852
373876__sample_000332,46.0,0.2,796.0,80.8191152120384
100734__sample_000333,4.0,1.0,2149.0,80.82986640727273
276117__sample_000334,8.0,1.0,1347.0,80.83437530798072
423336__sample_000335,12.0,1.0,2075.0,81.9343698027588
152971__sample_000336,8.0,1.0,28.0,82.07392473948182
101160__sample_000337,4.0,1.0,938.0,82.19518442134566
347893__sample_000338,26.0,0.2,1037.0,82.47976758350227
243035__sample_000339,8.0,1.0,1786.0,82.5413238974875
205125__sample_000340,64.0,1.0,997.0,83.29006296092244
250396__sample_000341,20.0,1.0,1712.0,83.67591115639134
76215__sample_000342,2.0,1.0,3142.0,83.6993270660516
418171__sample_000343,12.0,1.0,1856.0,83.83446825955994
227055__sample_000344,8.0,1.0,9.0,84.36270399959515
406831__sample_000345,52.0,0.4,1565.0,85.08659440037536
67487__sample_000346,2.0,1.0,136.0,85.24409126115071
387212__sample_000347,184.0,0.8,702.0,85.48168980429482
104948__sample_000348,4.0,1.0,1495.0,85.52738040160902
252789__sample_000349,4.0,1.0,2095.0,86.70974157313222
220568__sample_000350,8.0,1.0,9.0,86.77562611438664
180687__sample_000351,4.0,0.5,29.0,87.49062844726011
37748__sample_000352,4.0,1.0,107.0,87.75283171212725
98507__sample_000353,4.0,1.0,1771.0,87.9867872678453
263933__sample_000354,8.0,1.0,916.0,88.16650020599342
20611__sample_000355,12.0,1.0,554.0,88.23205896300641
139561__sample_000356,8.0,1.0,30.0,88.28061540551225
269685__sample_000357,8.0,0.2,3025.0,88.34288663016737
226001__sample_000358,8.0,1.0,9.0,88.394469996056
352337__sample_000359,104.0,0.8,553.0,88.7725301854492
316233__sample_000360,4.0,1.0,3818.0,88.88027409571747
53490__sample_000361,2.0,1.0,125.0,88.89516984780066
304462__sample_000362,8.0,0.2,1655.0,89.76444090193235
247473__sample_000363,8.0,1.0,2785.0,90.30252114443884
153992__sample_000364,8.0,1.0,30.0,90.95943478289053
165978__sample_000365,4.0,0.3,1995.0,92.27944722515295
124392__sample_000366,8.0,1.0,43.0,92.327205649297
460584__sample_000367,8.0,1.0,66.0,92.45335111302047
254407__sample_000368,8.0,1.0,2225.0,92.80830198189079
312686__sample_000369,12.0,1.0,1692.0,93.10600083249612
56124__sample_000370,2.0,1.0,2110.0,93.14777905369449
371186__sample_000371,13.0,1.0,2360.0,93.57075730444107
150704__sample_000372,8.0,1.0,44.0,93.63429997125122
80732__sample_000373,2.0,1.0,574.0,93.69764190974364
72716__sample_000374,2.0,1.0,177.0,93.89013515581635
167831__sample_000375,4.0,0.3,622.0,94.11483378686309
93997__sample_000376,2.0,1.0,100.0,94.33176024824546
88654__sample_000377,2.0,1.0,116.0,94.35574672398822
44315__sample_000378,2.0,0.2,185.0,94.88057792681107
85942__sample_000379,2.0,1.0,573.0,94.95775330122783
338456__sample_000380,8.0,0.3,977.0,94.99242946647017
54792__sample_000381,2.0,1.0,221.0,95.54141899109018
9320__sample_000382,4.0,1.0,2911.0,96.3203380792785
245742__sample_000383,8.0,1.0,1788.0,96.81569477539725
164803__sample_000384,4.0,0.3,382.0,97.23024164283065
431256__sample_000385,16.0,1.0,934.0,97.49646976813031
40377__sample_000386,4.0,0.3,34.0,97.69657346352278
27582__sample_000387,20.0,0.8,1215.0,97.71932468771087
117329__sample_000388,8.0,1.0,1046.0,97.85057831268843
93148__sample_000389,2.0,1.0,45.0,97.96715633234608
106399__sample_000390,4.0,1.0,950.0,98.04234943821515
178053__sample_000391,4.0,0.5,243.0,98.36366333321442
193640__sample_000392,4.0,1.0,1309.0,98.53489645419383
46813__sample_000393,2.0,0.2,1257.0,98.55602631600271
218449__sample_000394,8.0,1.0,9.0,98.61820038129783
182316__sample_000395,4.0,0.5,156.0,98.90561791319713
364085__sample_000396,56.0,0.4,823.0,98.92541412324586
140436__sample_000397,8.0,1.0,23.0,99.40171377900691
117513__sample_000398,8.0,1.0,3313.0,99.57258554008493
136117__sample_000399,8.0,1.0,25.0,99.73634932444382
151738__sample_000400,8.0,1.0,22.0,99.96072134359083
418481__sample_000401,12.0,1.0,2333.0,100.39600832182695
149219__sample_000402,8.0,1.0,14.0,100.50286285531325
194780__sample_000403,4.0,1.0,459.0,100.78617632979396
117526__sample_000404,8.0,1.0,30.0,100.9946996650527
44263__sample_000405,4.0,0.3,15.0,101.07236170145298
337028__sample_000406,12.0,1.0,4332.0,101.59958956031306
140614__sample_000407,8.0,1.0,20.0,101.99875209375125
421333__sample_000408,184.0,0.8,274.0,102.26731873609747
195357__sample_000409,4.0,1.0,1809.0,102.74257016573287
465271__sample_000410,14.0,1.0,3225.0,103.24747532528801
160144__sample_000411,8.0,1.0,13.0,103.55553665551534
224189__sample_000412,8.0,1.0,13.0,104.00905836817057
82704__sample_000413,2.0,1.0,33.0,104.30795328426356
82739__sample_000414,2.0,1.0,34.0,104.59292185719578
369444__sample_000415,14.0,1.0,278.0,104.83390596195132
223606__sample_000416,8.0,1.0,8.0,105.18321105985784
317792__sample_000417,4.0,0.8,575.0,105.22638460372316
143591__sample_000418,8.0,1.0,2975.0,105.7582711832362
432936__sample_000419,28.0,0.2,562.0,106.27189701377193
278692__sample_000420,8.0,1.0,2612.0,106.27931789165768
418968__sample_000421,12.0,1.0,1125.0,106.71622973572651
359237__sample_000422,160.0,0.8,622.0,106.75072071257745
113195__sample_000423,8.0,1.0,49.0,106.85275745820478
318973__sample_000424,4.0,0.8,120.0,107.19292215899496
381684__sample_000425,112.0,0.8,2710.0,107.23673676767736
197408__sample_000426,8.0,1.0,1872.0,107.662628623217
257525__sample_000427,8.0,1.0,1007.0,108.10877619747006
220872__sample_000428,8.0,1.0,827.0,108.28582502379746
343150__sample_000429,184.0,0.8,286.0,108.28742661095181
172358__sample_000430,4.0,0.5,143.0,108.37200844662978
385410__sample_000431,160.0,0.8,1023.0,108.61189082022071
50084__sample_000432,2.0,0.2,377.0,109.60518168721431
371679__sample_000433,112.0,0.8,507.0,109.85497312448658
113565__sample_000434,8.0,1.0,2389.0,109.93018304873911
226765__sample_000435,8.0,1.0,9.0,110.1814674307245
63590__sample_000436,2.0,1.0,115.0,110.37559168241891
101303__sample_000437,4.0,1.0,1830.0,110.75394798995129
38313__sample_000438,4.0,1.0,67.0,110.78223474427524
280215__sample_000439,8.0,1.0,3252.0,111.14008686445936
267281__sample_000440,8.0,0.2,1936.0,111.33490836922684
459722__sample_000441,8.0,1.0,228.0,112.15906368866875
377884__sample_000442,56.0,0.4,2648.0,112.26365271116603
175711__sample_000443,4.0,0.5,209.0,112.51399363550229
9165__sample_000444,4.0,1.0,2004.0,113.18615887939443
360438__sample_000445,23.0,1.0,454.0,113.21319712881075
110199__sample_000446,8.0,1.0,357.0,113.90526061052044
294560__sample_000447,8.0,1.0,443.0,114.19635708140993
296940__sample_000448,8.0,0.2,592.0,114.2139189939827
101762__sample_000449,4.0,1.0,945.0,114.30343209808976
71588__sample_000450,2.0,1.0,169.0,114.61132984687009
118898__sample_000451,8.0,1.0,22.0,114.62876132871878
383555__sample_000452,112.0,0.8,1185.0,114.84693176099252
137647__sample_000453,8.0,1.0,29.0,114.95304904387037
40000__sample_000454,12.0,1.0,831.0,115.19554809148907
39871__sample_000455,4.0,1.0,32.0,115.20725340130856
93184__sample_000456,2.0,1.0,65.0,115.72028161252778
455531__sample_000457,28.0,0.2,610.0,116.62783020631387
80562__sample_000458,2.0,1.0,193.0,117.49528912243682
349364__sample_000459,184.0,0.8,352.0,117.84151478667712
69593__sample_000460,2.0,1.0,384.0,117.87635508638557
148298__sample_000461,8.0,1.0,30.0,118.23133151917567
416423__sample_000462,92.0,0.4,3626.0,118.2375550747463
299112__sample_000463,8.0,1.0,1424.0,118.24314806167992
154136__sample_000464,8.0,1.0,110.0,118.34089450423423
344963__sample_000465,60.0,0.4,673.0,118.50856642296465
301623__sample_000466,8.0,0.2,1679.0,118.87642865361062
86228__sample_000467,2.0,1.0,138.0,119.16387508533332
368353__sample_000468,13.0,1.0,1709.0,119.31147883218225
217898__sample_000469,8.0,1.0,10.0,119.39140162282185
214553__sample_000470,8.0,1.0,10.0,120.8542838132361
54162__sample_000471,2.0,1.0,92.0,120.9931442607636
138600__sample_000472,8.0,1.0,1034.0,121.14323477286973
410420__sample_000473,16.0,1.0,1860.0,121.18790397098337
