job_id,cpu_request,gpu_request,duration,arrive_time
343526__sample_000104,112.0,0.8,1643.0,425.43539657128434
257908__sample_000105,8.0,1.0,958.0,426.07918418852506
77413__sample_000106,2.0,1.0,112.0,428.22118864667146
352363__sample_000107,184.0,0.8,31.0,428.57804239727346
181061__sample_000108,4.0,0.5,152.0,451.6503688578765
285081__sample_000109,8.0,1.0,997.0,454.4405563205094
118366__sample_000110,8.0,1.0,416.0,458.0598336168652
276751__sample_000111,8.0,1.0,760.0,458.3375618201782
308539__sample_000112,8.0,0.2,1964.0,463.88210684104223
28772__sample_000113,80.0,0.8,3590.0,464.82451819404326
354425__sample_000114,112.0,0.8,278.0,473.9577776212898
156617__sample_000115,8.0,1.0,2910.0,474.8761329339331
444600__sample_000116,10.0,1.0,1017.0,475.72241465316836
314678__sample_000117,4.0,1.0,1694.0,475.87135202059903
15393__sample_000118,48.0,1.0,2884.0,478.4264951937809
402335__sample_000119,184.0,0.8,421.0,481.75467160848564
413523__sample_000120,48.0,1.0,500.0,482.0265393692023
33595__sample_000121,8.0,1.0,1347.0,488.00254974359575
412564__sample_000122,48.0,1.0,2161.0,490.41788834477023
382753__sample_000123,56.0,0.4,3623.0,493.3905189631406
81664__sample_000124,2.0,1.0,31.0,495.7152448502909
148534__sample_000125,8.0,1.0,30.0,497.7636376553906
165347__sample_000126,4.0,0.3,2826.0,501.0442914839421
96901__sample_000127,2.0,1.0,605.0,501.7191035109859
95399__sample_000128,2.0,1.0,132.0,502.52232385582045
261708__sample_000129,8.0,1.0,1116.0,510.438121169005
169385__sample_000130,4.0,0.5,184.0,522.1217680060637
63214__sample_000131,2.0,1.0,103.0,523.9909767559642
63264__sample_000132,2.0,1.0,208.0,525.2539022187349
59664__sample_000133,2.0,1.0,203.0,529.3851952791127
105800__sample_000134,4.0,1.0,955.0,531.4871535495417
145592__sample_000135,8.0,1.0,16.0,531.5900101444723
388139__sample_000136,184.0,0.8,995.0,532.2691445576704
217744__sample_000137,8.0,1.0,56.0,537.3038775970826
121550__sample_000138,8.0,1.0,3669.0,541.6064767263528
191074__sample_000139,12.0,1.0,3180.0,541.7163561578905
288741__sample_000140,8.0,0.2,3795.0,542.7203280533573
46942__sample_000141,2.0,0.2,27.0,543.7713743691611
352397__sample_000142,184.0,0.8,40.0,548.2290332604725
192006__sample_000143,120.0,0.8,3061.0,548.3086627856411
179269__sample_000144,4.0,0.5,87.0,548.7484070200466
1062__sample_000145,4.0,0.1,277.0,555.1844807292315
346034__sample_000146,184.0,0.8,2101.0,555.9711915670387
137822__sample_000147,8.0,1.0,13.0,560.201987922721
190700__sample_000148,15.0,1.0,953.0,561.2901824115569
139693__sample_000149,8.0,1.0,29.0,561.7091425454963
137694__sample_000150,8.0,1.0,84.0,562.8236206111421
47805__sample_000151,2.0,0.2,221.0,567.9479998635303
46967__sample_000152,2.0,0.2,505.0,575.691345213346
90337__sample_000153,2.0,1.0,29.0,582.7843492132483
457567__sample_000154,8.0,0.4,1713.0,584.8089191711487
463369__sample_000155,16.0,1.0,12.0,589.2204262847671
62__sample_000156,4.0,0.1,867.0,590.137999926083
282228__sample_000157,8.0,0.2,587.0,591.5257342805331
186186__sample_000158,4.0,0.5,1899.0,600.5921287950567
218342__sample_000159,8.0,1.0,7.0,600.6444775486419
292101__sample_000160,8.0,1.0,1782.0,601.0020261071637
146808__sample_000161,8.0,1.0,31.0,601.934227228123
322878__sample_000162,4.0,1.0,4473.0,602.0417893690202
61486__sample_000163,2.0,1.0,186.0,602.8426013821813
220075__sample_000164,8.0,1.0,8.0,606.3416762971588
446281__sample_000165,8.0,1.0,1688.0,608.53042157063
386423__sample_000166,14.0,1.0,490.0,617.4578736539173
490__sample_000167,4.0,0.1,838.0,624.2606572659952
445172__sample_000168,56.0,0.4,152.0,625.9337484866713
60086__sample_000169,2.0,1.0,95.0,627.1350534952604
404896__sample_000170,14.0,1.0,2320.0,629.0452127276945
275017__sample_000171,8.0,1.0,1445.0,632.6144837282677
65700__sample_000172,2.0,1.0,107.0,633.8627305675288
276359__sample_000173,8.0,1.0,1098.0,637.7769795497172
77426__sample_000174,2.0,1.0,187.0,639.8835237068365
226472__sample_000175,8.0,1.0,22.0,643.0957931728959
48974__sample_000176,2.0,0.2,167.0,645.3874947532604
111741__sample_000177,8.0,1.0,30.0,646.7826946543097
99365__sample_000178,4.0,1.0,1700.0,658.6437635389185
112071__sample_000179,8.0,1.0,21.0,664.4127815538491
224118__sample_000180,8.0,1.0,10.0,665.0165995463411
286919__sample_000181,8.0,0.2,1707.0,673.1306192572184
462659__sample_000182,8.0,1.0,1075.0,675.8039005758661
404153__sample_000183,28.0,0.2,4332.0,684.8020585370251
256661__sample_000184,8.0,0.2,624.0,691.2369163527447
51017__sample_000185,2.0,0.2,170.0,693.4519428297792
301186__sample_000186,8.0,1.0,2168.0,693.5428451876894
219306__sample_000187,8.0,1.0,113.0,694.7944473787953
171275__sample_000188,4.0,0.5,216.0,697.9147984015145
151354__sample_000189,8.0,1.0,14.0,701.9295877292527
387148__sample_000190,13.0,1.0,1709.0,703.1226064489684
399179__sample_000191,104.0,0.8,1521.0,703.7229041242913
261184__sample_000192,8.0,1.0,741.0,710.9284524729409
106626__sample_000193,4.0,1.0,1722.0,727.5709491256898
99716__sample_000194,4.0,1.0,1683.0,730.5545273135782
210270__sample_000195,8.0,1.0,2919.0,731.3079467682185
200911__sample_000196,8.0,1.0,399.0,732.5794526551342
407925__sample_000197,14.0,1.0,739.0,732.6537002047772
446558__sample_000198,8.0,1.0,1730.0,742.4812543155515
109952__sample_000199,8.0,1.0,29.0,742.9823784909363
128041__sample_000200,8.0,1.0,3652.0,746.4193411664089
318851__sample_000201,4.0,0.8,691.0,747.7004664808201
455151__sample_000202,8.0,1.0,4447.0,750.931808542448
264360__sample_000203,8.0,1.0,1386.0,755.1473630783921
39254__sample_000204,4.0,1.0,62.0,762.2291198480816
141111__sample_000205,8.0,1.0,15.0,763.1539299580998
242364__sample_000206,4.0,1.0,2167.0,763.1981568766265
253088__sample_000207,4.0,1.0,1787.0,763.786989159376
120120__sample_000208,8.0,1.0,77.0,772.9980752747888
183127__sample_000209,4.0,0.5,314.0,781.2804806830013
179288__sample_000210,4.0,0.5,142.0,784.9198579237873
195390__sample_000211,4.0,1.0,2900.0,788.5901927978086
38199__sample_000212,4.0,1.0,134.0,792.9651297154387
422125__sample_000213,184.0,0.8,378.0,793.7364178299929
167809__sample_000214,4.0,0.3,1582.0,803.5692560730781
258530__sample_000215,8.0,1.0,1516.0,805.7396946104634
94552__sample_000216,2.0,1.0,33.0,807.6721378077749
730__sample_000217,4.0,0.1,306.0,810.5990055382656
252621__sample_000218,4.0,1.0,1982.0,810.7914241954335
34802__sample_000219,8.0,1.0,1450.0,811.5188710156306
259856__sample_000220,16.0,0.2,1852.0,816.8770273773264
464709__sample_000221,60.0,0.8,1583.0,817.2227404800137
312105__sample_000222,4.0,1.0,79.0,820.9195493559541
401239__sample_000223,184.0,0.8,1262.0,822.0455494903559
247448__sample_000224,8.0,1.0,2021.0,824.0181185180567
221373__sample_000225,8.0,1.0,8.0,825.3807272858733
309435__sample_000226,8.0,1.0,2585.0,827.1389211967647
262310__sample_000227,8.0,0.2,1037.0,832.2171771433194
455420__sample_000228,56.0,0.4,285.0,833.6274633017416
61028__sample_000229,2.0,1.0,162.0,836.9700374245645
372153__sample_000230,112.0,0.8,3404.0,839.5554765713255
159651__sample_000231,8.0,1.0,50.0,843.9141402636961
316006__sample_000232,4.0,1.0,3852.0,854.961826853748
199890__sample_000233,8.0,1.0,152.0,860.2374479387681
45163__sample_000234,2.0,0.2,397.0,861.2054303917444
313226__sample_000235,4.0,1.0,2361.0,861.3321491070413
244300__sample_000236,8.0,1.0,1804.0,862.5488263150637
279937__sample_000237,8.0,1.0,1025.0,866.1650689225561
137081__sample_000238,8.0,1.0,39.0,866.3762500349552
341655__sample_000239,184.0,0.8,625.0,869.1198738590599
125925__sample_000240,8.0,1.0,21.0,872.7535892190101
75702__sample_000241,2.0,1.0,3953.0,874.3809167307625
215206__sample_000242,8.0,1.0,10.0,880.2755165673494
309261__sample_000243,8.0,1.0,1911.0,880.7263922264082
54658__sample_000244,2.0,1.0,418.0,881.0388342495771
396487__sample_000245,112.0,0.8,1266.0,886.2494238904427
66213__sample_000246,2.0,1.0,499.0,888.986104797095
15137__sample_000247,48.0,1.0,4269.0,893.6502754200276
196499__sample_000248,8.0,1.0,109.0,895.932771416543
256754__sample_000249,8.0,1.0,1362.0,897.0643564315772
175893__sample_000250,4.0,0.5,28.0,903.903651225862
259229__sample_000251,16.0,0.2,2450.0,910.3297374817028
293359__sample_000252,8.0,1.0,1307.0,915.0755327605392
45849__sample_000253,2.0,0.2,181.0,916.3461472204914
11723__sample_000254,4.0,1.0,2017.0,919.9147907393852
384619__sample_000255,184.0,0.8,2303.0,921.7060306417045
52300__sample_000256,2.0,1.0,408.0,922.0902335801311
356039__sample_000257,112.0,0.8,1370.0,932.0610329542817
110049__sample_000258,8.0,1.0,3097.0,932.6495547495598
289036__sample_000259,8.0,1.0,1006.0,944.6515173620509
43815__sample_000260,4.0,0.3,157.0,947.0139214132143
269921__sample_000261,8.0,1.0,466.0,947.8328425408682
67521__sample_000262,2.0,1.0,105.0,950.9555219254752
383495__sample_000263,184.0,0.8,284.0,959.2080891026034
228339__sample_000264,8.0,1.0,8.0,964.4785202191252
221013__sample_000265,8.0,1.0,16.0,971.0496955234203
41509__sample_000266,4.0,0.3,220.0,975.3506463841019
440822__sample_000267,8.0,1.0,1734.0,980.064861728668
204427__sample_000268,8.0,1.0,1121.0,987.6319496808691
356563__sample_000269,112.0,0.8,821.0,988.7809077430295
180303__sample_000270,4.0,0.5,775.0,991.4697784077144
152866__sample_000271,8.0,1.0,2891.0,992.4698309241389
35387__sample_000272,4.0,1.0,1047.0,1010.0520645937603
180979__sample_000273,4.0,0.5,77.0,1021.5859197430419
138690__sample_000274,8.0,1.0,997.0,1021.7468201478634
120782__sample_000275,8.0,1.0,15.0,1026.6377464006464
45302__sample_000276,2.0,0.2,200.0,1037.0120806305474
434680__sample_000277,12.0,1.0,281.0,1037.8086919320988
410870__sample_000278,16.0,1.0,2720.0,1041.1655036026823
444067__sample_000279,15.0,1.0,3284.0,1051.0489646591843
423420__sample_000280,12.0,1.0,645.0,1051.1871067533611
259844__sample_000281,8.0,1.0,2458.0,1055.9687485809327
21668__sample_000282,4.0,1.0,2286.0,1057.3803284399135
319941__sample_000283,4.0,0.8,118.0,1067.7093231253361
334674__sample_000284,12.0,1.0,4511.0,1081.8792028158252
63850__sample_000285,2.0,1.0,646.0,1093.4278975407892
356616__sample_000286,56.0,0.4,142.0,1095.999343161583
64188__sample_000287,2.0,1.0,108.0,1103.9225859885246
295829__sample_000288,8.0,0.2,1864.0,1111.3682950817208
358211__sample_000289,14.0,1.0,377.0,1112.905657167799
297587__sample_000290,8.0,1.0,1088.0,1119.9680473333776
389959__sample_000291,28.0,0.2,4316.0,1120.1188865144532
164728__sample_000292,4.0,0.3,1016.0,1123.7469210756044
289001__sample_000293,8.0,0.2,625.0,1124.7924260403936
460546__sample_000294,8.0,1.0,1383.0,1125.30633711028
393070__sample_000295,112.0,0.8,2337.0,1125.6266384834976
162132__sample_000296,8.0,1.0,1374.0,1130.3933502822506
108756__sample_000297,8.0,1.0,52.0,1132.054654334525
186907__sample_000298,4.0,0.5,455.0,1137.2152000834064
285648__sample_000299,8.0,1.0,730.0,1137.4855598253644
41379__sample_000300,4.0,0.3,13.0,1139.0006013510351
6226__sample_000301,4.0,0.5,492.0,1142.1022954086354
21635__sample_000302,4.0,1.0,2003.0,1148.3586847419874
50715__sample_000303,2.0,0.2,37.0,1149.8940031701482
140397__sample_000304,8.0,1.0,13.0,1153.8268395157568
152360__sample_000305,8.0,1.0,473.0,1162.5122861506538
282887__sample_000306,16.0,0.2,2242.0,1166.3393121869422
404160__sample_000307,184.0,0.8,1139.0,1167.4001747588056
382207__sample_000308,28.0,0.2,303.0,1167.4989884137822
176864__sample_000309,4.0,0.5,50.0,1175.662915159279
273238__sample_000310,8.0,0.2,1021.0,1175.74891061592
151915__sample_000311,8.0,1.0,41.0,1184.0571416823368
182630__sample_000312,4.0,0.5,308.0,1187.068196564215
247055__sample_000313,8.0,1.0,1812.0,1198.2601639353857
325572__sample_000314,12.0,1.0,901.0,1204.673654027478
284531__sample_000315,8.0,1.0,2330.0,1229.4024316708674
1567__sample_000316,4.0,0.1,512.0,1231.1299461382605
86569__sample_000317,2.0,1.0,34.0,1236.9600471747062
383080__sample_000318,104.0,0.8,612.0,1239.016243185198
309561__sample_000319,8.0,0.4,2192.0,1241.6309924023387
66323__sample_000320,2.0,1.0,104.0,1245.5811240328512
301590__sample_000321,8.0,1.0,2250.0,1253.8567802889809
243160__sample_000322,8.0,1.0,1997.0,1270.418368436346
12206__sample_000323,4.0,1.0,1650.0,1276.267156877703
429351__sample_000324,12.0,1.0,717.0,1278.4306936520675
364305__sample_000325,112.0,0.8,1805.0,1280.6189719553436
333450__sample_000326,12.0,1.0,4175.0,1285.9702430592383
232683__sample_000327,4.0,1.0,48.0,1287.0615595394768
425153__sample_000328,12.0,1.0,25.0,1287.5298262177994
423211__sample_000329,28.0,0.2,300.0,1289.2815035441758
94194__sample_000330,2.0,1.0,1704.0,1290.6359399698472
415877__sample_000331,92.0,0.4,3090.0,1292.0415987287763
373876__sample_000332,46.0,0.2,796.0,1293.1058433926144
100734__sample_000333,4.0,1.0,2149.0,1293.2778625163637
276117__sample_000334,8.0,1.0,1347.0,1293.3500049276915
423336__sample_000335,12.0,1.0,2075.0,1310.9499168441407
152971__sample_000336,8.0,1.0,28.0,1313.1827958317092
101160__sample_000337,4.0,1.0,938.0,1315.1229507415305
347893__sample_000338,26.0,0.2,1037.0,1319.6762813360363
243035__sample_000339,8.0,1.0,1786.0,1320.6611823598
205125__sample_000340,64.0,1.0,997.0,1332.641007374759
250396__sample_000341,20.0,1.0,1712.0,1338.8145785022614
76215__sample_000342,2.0,1.0,3142.0,1339.1892330568255
418171__sample_000343,12.0,1.0,1856.0,1341.351492152959
227055__sample_000344,8.0,1.0,9.0,1349.8032639935225
406831__sample_000345,52.0,0.4,1565.0,1361.3855104060058
67487__sample_000346,2.0,1.0,136.0,1363.9054601784114
387212__sample_000347,184.0,0.8,702.0,1367.707036868717
104948__sample_000348,4.0,1.0,1495.0,1368.4380864257444
252789__sample_000349,4.0,1.0,2095.0,1387.3558651701155
220568__sample_000350,8.0,1.0,9.0,1388.4100178301862
180687__sample_000351,4.0,0.5,29.0,1399.8500551561617
37748__sample_000352,4.0,1.0,107.0,1404.045307394036
98507__sample_000353,4.0,1.0,1771.0,1407.7885962855248
263933__sample_000354,8.0,1.0,916.0,1410.6640032958946
20611__sample_000355,12.0,1.0,554.0,1411.7129434081025
139561__sample_000356,8.0,1.0,30.0,1412.489846488196
269685__sample_000357,8.0,0.2,3025.0,1413.486186082678
226001__sample_000358,8.0,1.0,9.0,1414.311519936896
352337__sample_000359,104.0,0.8,553.0,1420.3604829671872
316233__sample_000360,4.0,1.0,3818.0,1422.0843855314795
53490__sample_000361,2.0,1.0,125.0,1422.3227175648105
304462__sample_000362,8.0,0.2,1655.0,1436.2310544309175
247473__sample_000363,8.0,1.0,2785.0,1444.8403383110215
153992__sample_000364,8.0,1.0,30.0,1455.3509565262484
165978__sample_000365,4.0,0.3,1995.0,1476.4711556024472
124392__sample_000366,8.0,1.0,43.0,1477.235290388752
460584__sample_000367,8.0,1.0,66.0,1479.2536178083276
254407__sample_000368,8.0,1.0,2225.0,1484.9328317102527
312686__sample_000369,12.0,1.0,1692.0,1489.696013319938
56124__sample_000370,2.0,1.0,2110.0,1490.3644648591119
371186__sample_000371,13.0,1.0,2360.0,1497.1321168710572
150704__sample_000372,8.0,1.0,44.0,1498.1487995400196
80732__sample_000373,2.0,1.0,574.0,1499.1622705558982
72716__sample_000374,2.0,1.0,177.0,1502.2421624930616
167831__sample_000375,4.0,0.3,622.0,1505.8373405898094
93997__sample_000376,2.0,1.0,100.0,1509.3081639719273
88654__sample_000377,2.0,1.0,116.0,1509.6919475838115
44315__sample_000378,2.0,0.2,185.0,1518.0892468289771
85942__sample_000379,2.0,1.0,573.0,1519.3240528196452
338456__sample_000380,8.0,0.3,977.0,1519.8788714635227
54792__sample_000381,2.0,1.0,221.0,1528.662703857443
9320__sample_000382,4.0,1.0,2911.0,1541.125409268456
245742__sample_000383,8.0,1.0,1788.0,1549.051116406356
164803__sample_000384,4.0,0.3,382.0,1555.6838662852904
431256__sample_000385,16.0,1.0,934.0,1559.943516290085
40377__sample_000386,4.0,0.3,34.0,1563.1451754163645
27582__sample_000387,20.0,0.8,1215.0,1563.5091950033739
117329__sample_000388,8.0,1.0,1046.0,1565.6092530030148
93148__sample_000389,2.0,1.0,45.0,1567.4745013175373
106399__sample_000390,4.0,1.0,950.0,1568.6775910114425
178053__sample_000391,4.0,0.5,243.0,1573.8186133314307
193640__sample_000392,4.0,1.0,1309.0,1576.5583432671012
46813__sample_000393,2.0,0.2,1257.0,1576.8964210560434
218449__sample_000394,8.0,1.0,9.0,1577.8912061007652
182316__sample_000395,4.0,0.5,156.0,1582.4898866111541
364085__sample_000396,56.0,0.4,823.0,1582.8066259719337
140436__sample_000397,8.0,1.0,23.0,1590.4274204641106
117513__sample_000398,8.0,1.0,3313.0,1593.1613686413589
136117__sample_000399,8.0,1.0,25.0,1595.7815891911011
151738__sample_000400,8.0,1.0,22.0,1599.3715414974533
418481__sample_000401,12.0,1.0,2333.0,1606.3361331492313
149219__sample_000402,8.0,1.0,14.0,1608.045805685012
194780__sample_000403,4.0,1.0,459.0,1612.5788212767034
117526__sample_000404,8.0,1.0,30.0,1615.9151946408433
44263__sample_000405,4.0,0.3,15.0,1617.1577872232476
337028__sample_000406,12.0,1.0,4332.0,1625.593432965009
140614__sample_000407,8.0,1.0,20.0,1631.98003350002
421333__sample_000408,184.0,0.8,274.0,1636.2770997775594
195357__sample_000409,4.0,1.0,1809.0,1643.881122651726
465271__sample_000410,14.0,1.0,3225.0,1651.9596052046081
160144__sample_000411,8.0,1.0,13.0,1656.8885864882454
224189__sample_000412,8.0,1.0,13.0,1664.1449338907291
82704__sample_000413,2.0,1.0,33.0,1668.927252548217
82739__sample_000414,2.0,1.0,34.0,1673.4867497151324
369444__sample_000415,14.0,1.0,278.0,1677.342495391221
223606__sample_000416,8.0,1.0,8.0,1682.9313769577254
317792__sample_000417,4.0,0.8,575.0,1683.6221536595706
143591__sample_000418,8.0,1.0,2975.0,1692.1323389317793
432936__sample_000419,28.0,0.2,562.0,1700.350352220351
278692__sample_000420,8.0,1.0,2612.0,1700.469086266523
418968__sample_000421,12.0,1.0,1125.0,1707.4596757716242
359237__sample_000422,160.0,0.8,622.0,1708.0115314012392
113195__sample_000423,8.0,1.0,49.0,1709.6441193312764
318973__sample_000424,4.0,0.8,120.0,1715.0867545439194
381684__sample_000425,112.0,0.8,2710.0,1715.7877882828377
197408__sample_000426,8.0,1.0,1872.0,1722.602057971472
257525__sample_000427,8.0,1.0,1007.0,1729.740419159521
220872__sample_000428,8.0,1.0,827.0,1732.5732003807593
343150__sample_000429,184.0,0.8,286.0,1732.598825775229
172358__sample_000430,4.0,0.5,143.0,1733.9521351460764
385410__sample_000431,160.0,0.8,1023.0,1737.7902531235313
50084__sample_000432,2.0,0.2,377.0,1753.682906995429
371679__sample_000433,112.0,0.8,507.0,1757.6795699917852
113565__sample_000434,8.0,1.0,2389.0,1758.8829287798258
226765__sample_000435,8.0,1.0,9.0,1762.903478891592
63590__sample_000436,2.0,1.0,115.0,1766.0094669187026
101303__sample_000437,4.0,1.0,1830.0,1772.0631678392206
38313__sample_000438,4.0,1.0,67.0,1772.515755908404
280215__sample_000439,8.0,1.0,3252.0,1778.2413898313498
267281__sample_000440,8.0,0.2,1936.0,1781.3585339076294
459722__sample_000441,8.0,1.0,228.0,1794.5450190187
377884__sample_000442,56.0,0.4,2648.0,1796.2184433786565
175711__sample_000443,4.0,0.5,209.0,1800.2238981680366
9165__sample_000444,4.0,1.0,2004.0,1810.9785420703108
360438__sample_000445,23.0,1.0,454.0,1811.411154060972
110199__sample_000446,8.0,1.0,357.0,1822.484169768327
294560__sample_000447,8.0,1.0,443.0,1827.1417133025589
296940__sample_000448,8.0,0.2,592.0,1827.4227039037232
101762__sample_000449,4.0,1.0,945.0,1828.8549135694361
71588__sample_000450,2.0,1.0,169.0,1833.7812775499215
118898__sample_000451,8.0,1.0,22.0,1834.0601812595005
383555__sample_000452,112.0,0.8,1185.0,1837.5509081758803
137647__sample_000453,8.0,1.0,29.0,1839.2487847019258
40000__sample_000454,12.0,1.0,831.0,1843.1287694638252
39871__sample_000455,4.0,1.0,32.0,1843.316054420937
93184__sample_000456,2.0,1.0,65.0,1851.5245058004446
455531__sample_000457,28.0,0.2,610.0,1866.045283301022
80562__sample_000458,2.0,1.0,193.0,1879.924625958989
349364__sample_000459,184.0,0.8,352.0,1885.464236586834
69593__sample_000460,2.0,1.0,384.0,1886.0216813821692
148298__sample_000461,8.0,1.0,30.0,1891.7013043068107
416423__sample_000462,92.0,0.4,3626.0,1891.8008811959407
299112__sample_000463,8.0,1.0,1424.0,1891.8903689868787
154136__sample_000464,8.0,1.0,110.0,1893.4543120677477
344963__sample_000465,60.0,0.4,673.0,1896.1370627674344
301623__sample_000466,8.0,0.2,1679.0,1902.0228584577699
86228__sample_000467,2.0,1.0,138.0,1906.622001365333
368353__sample_000468,13.0,1.0,1709.0,1908.983661314916
